work_id,shift_amount,content_npy,style_npy,target_pt
43588,1,content_43588_shift1.npy,style_43588_shift1.npy,target_43588_shift1.pt
43588,-1,content_43588_shift-1.npy,style_43588_shift-1.npy,target_43588_shift-1.pt
43997,0,content_43997_shift0.npy,style_43997_shift0.npy,target_43997_shift0.pt
43997,1,content_43997_shift1.npy,style_43997_shift1.npy,target_43997_shift1.pt
43997,-1,content_43997_shift-1.npy,style_43997_shift-1.npy,target_43997_shift-1.pt
44010,0,content_44010_shift0.npy,style_44010_shift0.npy,target_44010_shift0.pt
44010,1,content_44010_shift1.npy,style_44010_shift1.npy,target_44010_shift1.pt
44010,-1,content_44010_shift-1.npy,style_44010_shift-1.npy,target_44010_shift-1.pt
44445,0,content_44445_shift0.npy,style_44445_shift0.npy,target_44445_shift0.pt
44445,1,content_44445_shift1.npy,style_44445_shift1.npy,target_44445_shift1.pt
44445,-1,content_44445_shift-1.npy,style_44445_shift-1.npy,target_44445_shift-1.pt
45207,0,content_45207_shift0.npy,style_45207_shift0.npy,target_45207_shift0.pt
45207,1,content_45207_shift1.npy,style_45207_shift1.npy,target_45207_shift1.pt
45207,-1,content_45207_shift-1.npy,style_45207_shift-1.npy,target_45207_shift-1.pt
45442,0,content_45442_shift0.npy,style_45442_shift0.npy,target_45442_shift0.pt
45442,1,content_45442_shift1.npy,style_45442_shift1.npy,target_45442_shift1.pt
45442,-1,content_45442_shift-1.npy,style_45442_shift-1.npy,target_45442_shift-1.pt
45954,0,content_45954_shift0.npy,style_45954_shift0.npy,target_45954_shift0.pt
45954,1,content_45954_shift1.npy,style_45954_shift1.npy,target_45954_shift1.pt
45954,-1,content_45954_shift-1.npy,style_45954_shift-1.npy,target_45954_shift-1.pt
46010,0,content_46010_shift0.npy,style_46010_shift0.npy,target_46010_shift0.pt
46010,1,content_46010_shift1.npy,style_46010_shift1.npy,target_46010_shift1.pt
46010,-1,content_46010_shift-1.npy,style_46010_shift-1.npy,target_46010_shift-1.pt
46125,0,content_46125_shift0.npy,style_46125_shift0.npy,target_46125_shift0.pt
46125,1,content_46125_shift1.npy,style_46125_shift1.npy,target_46125_shift1.pt
46125,-1,content_46125_shift-1.npy,style_46125_shift-1.npy,target_46125_shift-1.pt
46528,0,content_46528_shift0.npy,style_46528_shift0.npy,target_46528_shift0.pt
46528,1,content_46528_shift1.npy,style_46528_shift1.npy,target_46528_shift1.pt
46528,-1,content_46528_shift-1.npy,style_46528_shift-1.npy,target_46528_shift-1.pt
46915,0,content_46915_shift0.npy,style_46915_shift0.npy,target_46915_shift0.pt
46915,1,content_46915_shift1.npy,style_46915_shift1.npy,target_46915_shift1.pt
46915,-1,content_46915_shift-1.npy,style_46915_shift-1.npy,target_46915_shift-1.pt
48207,0,content_48207_shift0.npy,style_48207_shift0.npy,target_48207_shift0.pt
48207,1,content_48207_shift1.npy,style_48207_shift1.npy,target_48207_shift1.pt
48207,-1,content_48207_shift-1.npy,style_48207_shift-1.npy,target_48207_shift-1.pt
48484,0,content_48484_shift0.npy,style_48484_shift0.npy,target_48484_shift0.pt
48484,1,content_48484_shift1.npy,style_48484_shift1.npy,target_48484_shift1.pt
48484,-1,content_48484_shift-1.npy,style_48484_shift-1.npy,target_48484_shift-1.pt
48707,0,content_48707_shift0.npy,style_48707_shift0.npy,target_48707_shift0.pt
48707,1,content_48707_shift1.npy,style_48707_shift1.npy,target_48707_shift1.pt
48707,-1,content_48707_shift-1.npy,style_48707_shift-1.npy,target_48707_shift-1.pt
49013,0,content_49013_shift0.npy,style_49013_shift0.npy,target_49013_shift0.pt
49013,1,content_49013_shift1.npy,style_49013_shift1.npy,target_49013_shift1.pt
49013,-1,content_49013_shift-1.npy,style_49013_shift-1.npy,target_49013_shift-1.pt
49545,0,content_49545_shift0.npy,style_49545_shift0.npy,target_49545_shift0.pt
49545,1,content_49545_shift1.npy,style_49545_shift1.npy,target_49545_shift1.pt
49545,-1,content_49545_shift-1.npy,style_49545_shift-1.npy,target_49545_shift-1.pt
50314,0,content_50314_shift0.npy,style_50314_shift0.npy,target_50314_shift0.pt
50314,1,content_50314_shift1.npy,style_50314_shift1.npy,target_50314_shift1.pt
50314,-1,content_50314_shift-1.npy,style_50314_shift-1.npy,target_50314_shift-1.pt
50379,0,content_50379_shift0.npy,style_50379_shift0.npy,target_50379_shift0.pt
50379,1,content_50379_shift1.npy,style_50379_shift1.npy,target_50379_shift1.pt
50379,-1,content_50379_shift-1.npy,style_50379_shift-1.npy,target_50379_shift-1.pt
50485,0,content_50485_shift0.npy,style_50485_shift0.npy,target_50485_shift0.pt
50485,1,content_50485_shift1.npy,style_50485_shift1.npy,target_50485_shift1.pt
50485,-1,content_50485_shift-1.npy,style_50485_shift-1.npy,target_50485_shift-1.pt
50554,0,content_50554_shift0.npy,style_50554_shift0.npy,target_50554_shift0.pt
50554,1,content_50554_shift1.npy,style_50554_shift1.npy,target_50554_shift1.pt
50554,-1,content_50554_shift-1.npy,style_50554_shift-1.npy,target_50554_shift-1.pt
50610,0,content_50610_shift0.npy,style_50610_shift0.npy,target_50610_shift0.pt
50610,1,content_50610_shift1.npy,style_50610_shift1.npy,target_50610_shift1.pt
50610,-1,content_50610_shift-1.npy,style_50610_shift-1.npy,target_50610_shift-1.pt
50612,0,content_50612_shift0.npy,style_50612_shift0.npy,target_50612_shift0.pt
50612,1,content_50612_shift1.npy,style_50612_shift1.npy,target_50612_shift1.pt
50612,-1,content_50612_shift-1.npy,style_50612_shift-1.npy,target_50612_shift-1.pt
50660,0,content_50660_shift0.npy,style_50660_shift0.npy,target_50660_shift0.pt
50660,1,content_50660_shift1.npy,style_50660_shift1.npy,target_50660_shift1.pt
50660,-1,content_50660_shift-1.npy,style_50660_shift-1.npy,target_50660_shift-1.pt
50955,0,content_50955_shift0.npy,style_50955_shift0.npy,target_50955_shift0.pt
50955,1,content_50955_shift1.npy,style_50955_shift1.npy,target_50955_shift1.pt
50955,-1,content_50955_shift-1.npy,style_50955_shift-1.npy,target_50955_shift-1.pt
51319,0,content_51319_shift0.npy,style_51319_shift0.npy,target_51319_shift0.pt
51319,1,content_51319_shift1.npy,style_51319_shift1.npy,target_51319_shift1.pt
51319,-1,content_51319_shift-1.npy,style_51319_shift-1.npy,target_51319_shift-1.pt
51545,0,content_51545_shift0.npy,style_51545_shift0.npy,target_51545_shift0.pt
51545,1,content_51545_shift1.npy,style_51545_shift1.npy,target_51545_shift1.pt
51545,-1,content_51545_shift-1.npy,style_51545_shift-1.npy,target_51545_shift-1.pt
51600,0,content_51600_shift0.npy,style_51600_shift0.npy,target_51600_shift0.pt
51600,1,content_51600_shift1.npy,style_51600_shift1.npy,target_51600_shift1.pt
51600,-1,content_51600_shift-1.npy,style_51600_shift-1.npy,target_51600_shift-1.pt
51631,0,content_51631_shift0.npy,style_51631_shift0.npy,target_51631_shift0.pt
51631,1,content_51631_shift1.npy,style_51631_shift1.npy,target_51631_shift1.pt
51631,-1,content_51631_shift-1.npy,style_51631_shift-1.npy,target_51631_shift-1.pt
51648,0,content_51648_shift0.npy,style_51648_shift0.npy,target_51648_shift0.pt
51648,1,content_51648_shift1.npy,style_51648_shift1.npy,target_51648_shift1.pt
51648,-1,content_51648_shift-1.npy,style_51648_shift-1.npy,target_51648_shift-1.pt
51681,0,content_51681_shift0.npy,style_51681_shift0.npy,target_51681_shift0.pt
51681,1,content_51681_shift1.npy,style_51681_shift1.npy,target_51681_shift1.pt
51681,-1,content_51681_shift-1.npy,style_51681_shift-1.npy,target_51681_shift-1.pt
52416,0,content_52416_shift0.npy,style_52416_shift0.npy,target_52416_shift0.pt
52416,1,content_52416_shift1.npy,style_52416_shift1.npy,target_52416_shift1.pt
52416,-1,content_52416_shift-1.npy,style_52416_shift-1.npy,target_52416_shift-1.pt
52439,0,content_52439_shift0.npy,style_52439_shift0.npy,target_52439_shift0.pt
52439,1,content_52439_shift1.npy,style_52439_shift1.npy,target_52439_shift1.pt
52439,-1,content_52439_shift-1.npy,style_52439_shift-1.npy,target_52439_shift-1.pt
52467,0,content_52467_shift0.npy,style_52467_shift0.npy,target_52467_shift0.pt
52467,1,content_52467_shift1.npy,style_52467_shift1.npy,target_52467_shift1.pt
52467,-1,content_52467_shift-1.npy,style_52467_shift-1.npy,target_52467_shift-1.pt
52537,0,content_52537_shift0.npy,style_52537_shift0.npy,target_52537_shift0.pt
52537,1,content_52537_shift1.npy,style_52537_shift1.npy,target_52537_shift1.pt
52537,-1,content_52537_shift-1.npy,style_52537_shift-1.npy,target_52537_shift-1.pt
52730,0,content_52730_shift0.npy,style_52730_shift0.npy,target_52730_shift0.pt
52730,1,content_52730_shift1.npy,style_52730_shift1.npy,target_52730_shift1.pt
52730,-1,content_52730_shift-1.npy,style_52730_shift-1.npy,target_52730_shift-1.pt
52785,0,content_52785_shift0.npy,style_52785_shift0.npy,target_52785_shift0.pt
52785,1,content_52785_shift1.npy,style_52785_shift1.npy,target_52785_shift1.pt
52785,-1,content_52785_shift-1.npy,style_52785_shift-1.npy,target_52785_shift-1.pt
52851,0,content_52851_shift0.npy,style_52851_shift0.npy,target_52851_shift0.pt
52851,1,content_52851_shift1.npy,style_52851_shift1.npy,target_52851_shift1.pt
52851,-1,content_52851_shift-1.npy,style_52851_shift-1.npy,target_52851_shift-1.pt
52878,0,content_52878_shift0.npy,style_52878_shift0.npy,target_52878_shift0.pt
52878,1,content_52878_shift1.npy,style_52878_shift1.npy,target_52878_shift1.pt
52878,-1,content_52878_shift-1.npy,style_52878_shift-1.npy,target_52878_shift-1.pt
52963,0,content_52963_shift0.npy,style_52963_shift0.npy,target_52963_shift0.pt
52963,1,content_52963_shift1.npy,style_52963_shift1.npy,target_52963_shift1.pt
52963,-1,content_52963_shift-1.npy,style_52963_shift-1.npy,target_52963_shift-1.pt
53072,0,content_53072_shift0.npy,style_53072_shift0.npy,target_53072_shift0.pt
53072,1,content_53072_shift1.npy,style_53072_shift1.npy,target_53072_shift1.pt
53072,-1,content_53072_shift-1.npy,style_53072_shift-1.npy,target_53072_shift-1.pt
53126,0,content_53126_shift0.npy,style_53126_shift0.npy,target_53126_shift0.pt
53126,1,content_53126_shift1.npy,style_53126_shift1.npy,target_53126_shift1.pt
53126,-1,content_53126_shift-1.npy,style_53126_shift-1.npy,target_53126_shift-1.pt
53130,0,content_53130_shift0.npy,style_53130_shift0.npy,target_53130_shift0.pt
53130,1,content_53130_shift1.npy,style_53130_shift1.npy,target_53130_shift1.pt
53130,-1,content_53130_shift-1.npy,style_53130_shift-1.npy,target_53130_shift-1.pt
53327,0,content_53327_shift0.npy,style_53327_shift0.npy,target_53327_shift0.pt
53327,1,content_53327_shift1.npy,style_53327_shift1.npy,target_53327_shift1.pt
53327,-1,content_53327_shift-1.npy,style_53327_shift-1.npy,target_53327_shift-1.pt
53749,0,content_53749_shift0.npy,style_53749_shift0.npy,target_53749_shift0.pt
53749,1,content_53749_shift1.npy,style_53749_shift1.npy,target_53749_shift1.pt
53749,-1,content_53749_shift-1.npy,style_53749_shift-1.npy,target_53749_shift-1.pt
53800,0,content_53800_shift0.npy,style_53800_shift0.npy,target_53800_shift0.pt
53800,1,content_53800_shift1.npy,style_53800_shift1.npy,target_53800_shift1.pt
53800,-1,content_53800_shift-1.npy,style_53800_shift-1.npy,target_53800_shift-1.pt
53810,0,content_53810_shift0.npy,style_53810_shift0.npy,target_53810_shift0.pt
53810,1,content_53810_shift1.npy,style_53810_shift1.npy,target_53810_shift1.pt
53810,-1,content_53810_shift-1.npy,style_53810_shift-1.npy,target_53810_shift-1.pt
53871,0,content_53871_shift0.npy,style_53871_shift0.npy,target_53871_shift0.pt
53871,1,content_53871_shift1.npy,style_53871_shift1.npy,target_53871_shift1.pt
53871,-1,content_53871_shift-1.npy,style_53871_shift-1.npy,target_53871_shift-1.pt
53907,0,content_53907_shift0.npy,style_53907_shift0.npy,target_53907_shift0.pt
53907,1,content_53907_shift1.npy,style_53907_shift1.npy,target_53907_shift1.pt
53907,-1,content_53907_shift-1.npy,style_53907_shift-1.npy,target_53907_shift-1.pt
53928,0,content_53928_shift0.npy,style_53928_shift0.npy,target_53928_shift0.pt
53928,1,content_53928_shift1.npy,style_53928_shift1.npy,target_53928_shift1.pt
53928,-1,content_53928_shift-1.npy,style_53928_shift-1.npy,target_53928_shift-1.pt
54082,0,content_54082_shift0.npy,style_54082_shift0.npy,target_54082_shift0.pt
54082,1,content_54082_shift1.npy,style_54082_shift1.npy,target_54082_shift1.pt
54082,-1,content_54082_shift-1.npy,style_54082_shift-1.npy,target_54082_shift-1.pt
54254,0,content_54254_shift0.npy,style_54254_shift0.npy,target_54254_shift0.pt
54254,1,content_54254_shift1.npy,style_54254_shift1.npy,target_54254_shift1.pt
54254,-1,content_54254_shift-1.npy,style_54254_shift-1.npy,target_54254_shift-1.pt
54466,0,content_54466_shift0.npy,style_54466_shift0.npy,target_54466_shift0.pt
54466,1,content_54466_shift1.npy,style_54466_shift1.npy,target_54466_shift1.pt
54466,-1,content_54466_shift-1.npy,style_54466_shift-1.npy,target_54466_shift-1.pt
54623,0,content_54623_shift0.npy,style_54623_shift0.npy,target_54623_shift0.pt
54623,1,content_54623_shift1.npy,style_54623_shift1.npy,target_54623_shift1.pt
54623,-1,content_54623_shift-1.npy,style_54623_shift-1.npy,target_54623_shift-1.pt
54780,0,content_54780_shift0.npy,style_54780_shift0.npy,target_54780_shift0.pt
54780,1,content_54780_shift1.npy,style_54780_shift1.npy,target_54780_shift1.pt
54780,-1,content_54780_shift-1.npy,style_54780_shift-1.npy,target_54780_shift-1.pt
54826,0,content_54826_shift0.npy,style_54826_shift0.npy,target_54826_shift0.pt
54826,1,content_54826_shift1.npy,style_54826_shift1.npy,target_54826_shift1.pt
54826,-1,content_54826_shift-1.npy,style_54826_shift-1.npy,target_54826_shift-1.pt
55031,0,content_55031_shift0.npy,style_55031_shift0.npy,target_55031_shift0.pt
55031,1,content_55031_shift1.npy,style_55031_shift1.npy,target_55031_shift1.pt
55031,-1,content_55031_shift-1.npy,style_55031_shift-1.npy,target_55031_shift-1.pt
55262,0,content_55262_shift0.npy,style_55262_shift0.npy,target_55262_shift0.pt
55262,1,content_55262_shift1.npy,style_55262_shift1.npy,target_55262_shift1.pt
55262,-1,content_55262_shift-1.npy,style_55262_shift-1.npy,target_55262_shift-1.pt
55527,0,content_55527_shift0.npy,style_55527_shift0.npy,target_55527_shift0.pt
55527,1,content_55527_shift1.npy,style_55527_shift1.npy,target_55527_shift1.pt
55527,-1,content_55527_shift-1.npy,style_55527_shift-1.npy,target_55527_shift-1.pt
55614,0,content_55614_shift0.npy,style_55614_shift0.npy,target_55614_shift0.pt
55614,1,content_55614_shift1.npy,style_55614_shift1.npy,target_55614_shift1.pt
55614,-1,content_55614_shift-1.npy,style_55614_shift-1.npy,target_55614_shift-1.pt
55808,0,content_55808_shift0.npy,style_55808_shift0.npy,target_55808_shift0.pt
55808,1,content_55808_shift1.npy,style_55808_shift1.npy,target_55808_shift1.pt
55808,-1,content_55808_shift-1.npy,style_55808_shift-1.npy,target_55808_shift-1.pt
56157,0,content_56157_shift0.npy,style_56157_shift0.npy,target_56157_shift0.pt
56157,1,content_56157_shift1.npy,style_56157_shift1.npy,target_56157_shift1.pt
56157,-1,content_56157_shift-1.npy,style_56157_shift-1.npy,target_56157_shift-1.pt
56280,0,content_56280_shift0.npy,style_56280_shift0.npy,target_56280_shift0.pt
56280,1,content_56280_shift1.npy,style_56280_shift1.npy,target_56280_shift1.pt
56280,-1,content_56280_shift-1.npy,style_56280_shift-1.npy,target_56280_shift-1.pt
56503,0,content_56503_shift0.npy,style_56503_shift0.npy,target_56503_shift0.pt
56503,1,content_56503_shift1.npy,style_56503_shift1.npy,target_56503_shift1.pt
56503,-1,content_56503_shift-1.npy,style_56503_shift-1.npy,target_56503_shift-1.pt
56591,0,content_56591_shift0.npy,style_56591_shift0.npy,target_56591_shift0.pt
56591,1,content_56591_shift1.npy,style_56591_shift1.npy,target_56591_shift1.pt
56591,-1,content_56591_shift-1.npy,style_56591_shift-1.npy,target_56591_shift-1.pt
56723,0,content_56723_shift0.npy,style_56723_shift0.npy,target_56723_shift0.pt
56723,1,content_56723_shift1.npy,style_56723_shift1.npy,target_56723_shift1.pt
56723,-1,content_56723_shift-1.npy,style_56723_shift-1.npy,target_56723_shift-1.pt
56792,0,content_56792_shift0.npy,style_56792_shift0.npy,target_56792_shift0.pt
56792,1,content_56792_shift1.npy,style_56792_shift1.npy,target_56792_shift1.pt
56792,-1,content_56792_shift-1.npy,style_56792_shift-1.npy,target_56792_shift-1.pt
56922,0,content_56922_shift0.npy,style_56922_shift0.npy,target_56922_shift0.pt
56922,1,content_56922_shift1.npy,style_56922_shift1.npy,target_56922_shift1.pt
56922,-1,content_56922_shift-1.npy,style_56922_shift-1.npy,target_56922_shift-1.pt
57094,0,content_57094_shift0.npy,style_57094_shift0.npy,target_57094_shift0.pt
57094,1,content_57094_shift1.npy,style_57094_shift1.npy,target_57094_shift1.pt
57094,-1,content_57094_shift-1.npy,style_57094_shift-1.npy,target_57094_shift-1.pt
57310,0,content_57310_shift0.npy,style_57310_shift0.npy,target_57310_shift0.pt
57310,1,content_57310_shift1.npy,style_57310_shift1.npy,target_57310_shift1.pt
57310,-1,content_57310_shift-1.npy,style_57310_shift-1.npy,target_57310_shift-1.pt
58352,0,content_58352_shift0.npy,style_58352_shift0.npy,target_58352_shift0.pt
58352,1,content_58352_shift1.npy,style_58352_shift1.npy,target_58352_shift1.pt
58352,-1,content_58352_shift-1.npy,style_58352_shift-1.npy,target_58352_shift-1.pt
58565,0,content_58565_shift0.npy,style_58565_shift0.npy,target_58565_shift0.pt
58565,1,content_58565_shift1.npy,style_58565_shift1.npy,target_58565_shift1.pt
58565,-1,content_58565_shift-1.npy,style_58565_shift-1.npy,target_58565_shift-1.pt
59449,0,content_59449_shift0.npy,style_59449_shift0.npy,target_59449_shift0.pt
59449,1,content_59449_shift1.npy,style_59449_shift1.npy,target_59449_shift1.pt
59449,-1,content_59449_shift-1.npy,style_59449_shift-1.npy,target_59449_shift-1.pt
59585,0,content_59585_shift0.npy,style_59585_shift0.npy,target_59585_shift0.pt
59585,1,content_59585_shift1.npy,style_59585_shift1.npy,target_59585_shift1.pt
59585,-1,content_59585_shift-1.npy,style_59585_shift-1.npy,target_59585_shift-1.pt
59915,0,content_59915_shift0.npy,style_59915_shift0.npy,target_59915_shift0.pt
59915,1,content_59915_shift1.npy,style_59915_shift1.npy,target_59915_shift1.pt
59915,-1,content_59915_shift-1.npy,style_59915_shift-1.npy,target_59915_shift-1.pt
59954,0,content_59954_shift0.npy,style_59954_shift0.npy,target_59954_shift0.pt
59954,1,content_59954_shift1.npy,style_59954_shift1.npy,target_59954_shift1.pt
59954,-1,content_59954_shift-1.npy,style_59954_shift-1.npy,target_59954_shift-1.pt
59961,0,content_59961_shift0.npy,style_59961_shift0.npy,target_59961_shift0.pt
59961,1,content_59961_shift1.npy,style_59961_shift1.npy,target_59961_shift1.pt
59961,-1,content_59961_shift-1.npy,style_59961_shift-1.npy,target_59961_shift-1.pt
59970,0,content_59970_shift0.npy,style_59970_shift0.npy,target_59970_shift0.pt
59970,1,content_59970_shift1.npy,style_59970_shift1.npy,target_59970_shift1.pt
59970,-1,content_59970_shift-1.npy,style_59970_shift-1.npy,target_59970_shift-1.pt
60010,0,content_60010_shift0.npy,style_60010_shift0.npy,target_60010_shift0.pt
